,census_tract_number,total_population,california_county,children_10_percent,pop_11_64_years_percent,elderly_65_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_percent,zip,nearby_city,ces_3_0_score,sb_535_disadvantaged_community,ozone,pm2_5,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score
6580,6065049700,9511,Riverside,14.3,78,7.7,18.4,70.8,2.6,0.5,4.6,3.1,92562,Murrieta,10.13,No,0.055,7.85958451,4.4,1142.54,0.17,121.178141,116.47,1,0,0.025,8,0,32.29,3.98,31.33,2.74,9.46,5.4,0,12.9,7.8,7.1,24.56,2.55
6581,6075047600,5137,San Francisco,9.2,74.4,16.4,6.1,39.9,1.5,0.1,48.2,4.2,94118,San Francisco,10.11,No,0.03,8.27876414,39.92,171.2,0,222.9873028,1010.49,0.7,0,0,10,0,29.33,3.61,21.22,4.79,4.56,10.2,14.6,14.4,0.9,14.7,26.98,2.8
6582,6059042328,2524,Orange,10.3,75.2,14.5,5.9,78.8,0.7,0.3,9.7,4.6,92653,Laguna Hills,10.11,No,0.05,8.69794377,14.375,228.52,0,2444.29981,2013.27,0,0,0.05,7,0,37.28,4.59,30.44,3.7,7.99,4,0.5,15.7,4.1,9.2,21.23,2.2
6583,6083002007,9554,Santa Barbara,13.6,70.8,15.6,31.5,55.3,2.2,0.5,7.6,2.9,93455,Santa Maria,10.1,No,0.035,4.50614746,12.433,347.32,2350.94,26.73927815,518.83,0,199.7,1.25,0,0,34.59,4.26,33.34,3.51,5.52,11,1.7,19.4,4.8,13.7,22.86,2.37
6584,6057000200,2700,Nevada,8.4,73.2,18.4,5.6,89.6,0.3,1,0.7,2.7,95949,Grass Valley,10.09,No,0.053,7.02122524,0.618,407.25,0.24,0.2911908,82.31,0,4.5,0,3,0,20.02,2.47,33.33,4.31,7.8,7.7,0,30.8,15.9,16.6,39.46,4.09
6585,6075013102,2625,San Francisco,5.3,78.7,16,5.1,76.5,1.2,0.2,13,4,94109,San Francisco,10.09,No,0.03,8.69794377,70.206,171.2,0,232.9371497,764.85,3.9,9,0.3,10,0,39.03,4.81,43.92,3.08,4.62,1.8,0.5,11.8,1.5,24.3,20.24,2.1
6586,6059042320,5665,Orange,13.3,80.4,6.3,26.3,56.6,2.7,0.2,11.1,3.1,92656,Aliso Viejo,10.09,No,0.048,8.69794377,16.824,228.52,0,2186.402459,544.02,0,2,0.2,5,0.2,34.9,4.3,15.13,4.25,3.84,4.6,1.7,21,5.9,27.4,22.63,2.35
6587,6017030603,3566,El Dorado,9.1,74.1,16.8,6.9,87.9,0.2,1.4,0.7,2.8,51,Eldorado NTL Forest,10.09,No,0.053,6.28359807,0.199,358.81,3.86,0.478779597,154.73,0,2,0,2,6.65,25.16,3.1,31.76,3.5,6.55,5.4,0,31,10.2,20.7,31.38,3.25
6588,6039000106,5021,Madera,11.3,69.6,19.1,10.4,82.2,0.7,2,1.1,3.5,93614,Coarsegold,10.08,No,0.062,13.31,0.997,603.91,0.06,316.5245608,170.29,0,0,0,1,0,31.17,3.84,27.13,2.97,7.95,6.8,1.3,26.6,8.8,5.5,25.32,2.63
6589,6081602900,3846,San Mateo,9.5,80.3,10.2,18.1,54.9,3,0.4,18.3,5.3,94044,Pacifica,10.08,No,0.03,8.69794377,20.273,525.17,0,82.85144774,488.99,0,5,0,0,1,24.29,2.99,44.88,3.38,7.1,2.4,2.6,16,11.6,16.4,32.48,3.37
6590,6037670416,4139,Los Angeles,9.3,67.6,23.1,5.9,50.2,2.7,0.1,36.1,5,90275,Rancho Palos Verdes,10.07,No,0.044,12.05,3.126,217.71,0,1612.583549,233.75,19,0.9,0,8,0.25,32.59,4.01,12.04,5.52,4.66,1.4,5.7,16.1,5.8,14.5,24.2,2.51
6591,6097153501,4319,Sonoma,7.7,74.5,17.8,10.9,83.3,0.8,0.3,1.8,2.9,95472,Sebastopol,10.07,No,0.03,6.18286598,2.8,628.28,24.71,108.0010158,213.96,9,18.5,0,7,4.55,36.38,4.48,27.44,4.79,4.04,5.5,0.6,19.9,5.9,13,21.66,2.25
6592,6075013101,3811,San Francisco,4.5,84.6,10.9,6.7,72.5,1.9,0.1,15.5,3.4,94109,San Francisco,10.06,No,0.03,8.69794377,71.461,171.2,0,233.6495393,734.83,3,8,0.175,10,0,37.56,4.63,39.43,5.13,4.26,0,2.7,8.7,3.5,8.5,20.97,2.17
6593,6001428301,6526,Alameda,12.5,72.5,15,8.2,38.8,3.4,0.2,42.9,6.5,94502,Alameda,10.05,No,0.03,8.69794377,16.681,70.6,0,371.2006555,301.3,0.25,27.8,0.25,14,10,36.67,4.52,33.09,3.5,4.67,5.4,9.1,8.5,5,13.1,21.46,2.23
6594,6059099309,4547,Orange,8.2,70.1,21.7,10,79.5,0.4,0.2,7.1,2.7,92648,Huntington Beach,10.05,No,0.044,11.21,6.384,238.5,0,7078.851221,390.72,13,0,0.25,0,0,33.64,4.14,27.01,4.17,6.75,5.5,0.6,14.5,3.8,17.7,23.39,2.43
6595,6113010606,7902,Yolo,10.5,79.7,9.8,16,63.7,2.6,0.3,13.1,4.4,95618,Davis,10.04,No,0.044,7.85958451,10.099,781.11,0.15,48.79863877,700.22,12.25,28.95,0.15,0,5,44.18,5.44,21.37,3.19,4.69,3.3,5.1,35.5,2.8,12.1,17.79,1.85
6596,6037920110,5010,Los Angeles,15.9,80.5,3.6,12.1,66.7,2.6,0.1,15.3,3.3,91354,Valencia,10.04,No,0.065,9.53630303,28.349,504.92,0,60.68465811,626.81,0,0,0,0,0,32.39,3.99,21.11,0.91,8.68,3.5,3.9,11,8.4,15,24.26,2.52
6597,6059052417,6771,Orange,10.9,71.1,18,7,50.3,1,0.1,37.1,4.6,92620,Irvine,10.03,No,0.048,9.53630303,35.02,376.93,5758.97,11302.05926,262.06,0,2,0,0,0,42.03,5.18,23.45,3.25,5.74,5.7,8.7,12.1,2.9,11.8,18.69,1.94
6598,6067008211,2871,Sacramento,8.8,74.2,17,7.9,84.8,0.7,0.5,2.4,3.7,95662,Orangevale,10.03,No,0.055,8.27876414,5.822,337.29,408.52,24.80879199,558.77,0,0,0,1,0,28.08,3.46,34.96,3.1,8.5,2,1.3,19.4,10.2,10.6,27.95,2.9
6599,6009000122,4046,Calaveras,8.5,67.6,23.9,9.9,85.2,1,1,0.7,2.2,95247,Murphys,10.02,No,0.053,5.77469152,0.6,574.43,0.72,1.128569828,312.09,0,0.75,0.05,0,9.5,26.54,3.27,21.29,2.65,6.27,4.7,0,39.6,13.2,23,29.54,3.06
6600,6037194101,3091,Los Angeles,6,83.6,10.4,9.3,77.7,3.9,0.3,5.5,3.3,90046,Los Angeles,10.01,No,0.051,12.05,22.282,624.33,0,1698.207566,732.28,0,2.5,0,0,0.2,40.45,4.98,17.21,1.99,5.26,0.5,2.1,19.9,7.3,27.4,19.37,2.01
6601,6059052528,3469,Orange,12.2,77,10.8,8.8,46.2,1.7,0.1,39.1,4.2,92604,Irvine,10,No,0.048,9.53630303,13.574,376.93,0,14077.01757,437.86,0,0,0,0,0,28.87,3.56,26.19,4.78,5.99,7.9,9,17.2,4.7,7.7,27.13,2.81
6602,6073020027,13665,San Diego,19.6,67.1,13.3,14.3,69.3,1.7,0.3,10.2,4.3,92078,San Marcos,10,No,0.046,10.37,16.681,192.61,0.21,69.89930648,340.38,8,25.2,0.025,6,0.2,37.14,4.57,19.18,3.45,4.88,7.4,8,25,3,14.8,21.08,2.19
6603,6075032601,4416,San Francisco,7.3,79.1,13.6,6.6,35.6,1.5,0.2,52.1,4,94122,San Francisco,10,No,0.03,8.27876414,39.92,171.2,0,212.4197993,998.79,0,0,0,0,0,22.75,2.8,24.56,5.08,5.77,12.2,10.7,19.2,5.1,17.4,34.42,3.57
6604,6059052427,5119,Orange,15.4,81.2,3.4,13.5,59.5,1.2,0.4,20.8,4.7,92610,Foothill Ranch,10,No,0.05,9.1171234,4.826,489.92,0.7,4703.470857,479.85,0,2,0.375,3,0,37.62,4.63,9.96,6.07,4.72,1.6,4,7.8,5.6,7.5,20.81,2.16
6605,6037621201,6452,Los Angeles,10,79.7,10.3,15.4,68.6,2.7,0.2,8.5,4.5,90277,Redondo Beach,10,No,0.044,12.05,15.426,237.22,0.27,8565.427257,561.23,13.25,2.5,0.1,8,4,51.74,6.37,20.25,3.04,5.31,3.8,4.9,11.1,7,8.7,15.13,1.57
6606,6085507702,6126,Santa Clara,9.8,74.8,15.4,1.8,32.5,0.2,0,62.7,2.7,95014,Cupertino,9.99,No,0.035,10.37,8.573,554.25,0.01,529.6651599,309.75,16.75,12.5,0.11,8,0,38.68,4.76,9.4,4.79,4.47,1.7,12.5,5.2,7.6,6,20.23,2.1
6607,6095252910,5617,Solano,14.3,78.2,7.5,20.8,57.7,7,0.8,6.5,7.2,95687,Vacaville,9.99,No,0.042,7.85958451,11.76,242.15,0.37,456.1540963,250.33,0,0,0,0,0,18.7,2.3,72.28,3.47,9.59,6.5,2.3,23.2,9.5,10.4,41.84,4.34
6608,6059032039,6696,Orange,12.4,82.4,5.2,20.2,64.2,0.8,0.1,10.5,4.2,92692,Mission Viejo,9.99,No,0.05,8.69794377,7.617,204.13,0,2220.961206,507.85,0,2,0.035,4,0,27.55,3.39,24.23,3.02,7.53,3.6,5.2,14.3,12.1,14.8,28.37,2.94
6609,6075016500,5083,San Francisco,7.2,81.6,11.2,9.1,66.5,6.9,0.4,12.3,4.8,94117,San Francisco,9.98,No,0.03,8.69794377,67.68,171.2,0,215.5432146,892.94,0,7.75,0.93,0,0,32.26,3.97,29.28,3.26,5.79,5.8,3.5,20.8,5.7,18,24.22,2.51
6610,6065043264,7683,Riverside,16,77.7,6.3,22.9,60.5,3.5,0.4,8.1,4.6,92592,Temecula,9.97,No,0.057,5.34450672,10.511,887.92,0,94.10933175,336.2,6,0,0,5,0,30.94,3.81,26.11,4.01,9.79,6.4,1.1,10.8,4,9.1,25.21,2.61
6611,6075013300,4232,San Francisco,11.9,65,23.1,4.6,80.9,1.3,0.2,10.3,2.7,94118,San Francisco,9.96,No,0.03,8.69794377,67.68,171.2,0,228.3658984,634.36,7,9.05,0.26,10,0,38.97,4.8,24.5,3.15,4.47,5.3,9,18.4,6.1,12.4,20.02,2.08
6612,6053013600,4396,Monterey,16.2,74,9.8,59.7,26.8,3,0.3,7.1,3.1,93955,Seaside,9.96,No,0.033,5.34450672,14.42,299.96,0,0.212573454,351.88,1,2.5,0.05,0,0,14.52,1.79,50.14,4.61,6.14,29.1,23.1,52.2,5.6,24.1,53.71,5.57
6613,6095252311,4557,Solano,12.2,78.9,8.9,14.7,42.6,15.4,0.1,20.8,6.4,94534,Fairfield,9.96,No,0.04,7.85958451,12.095,292.76,0,606.0266472,1514.32,0,0,0,0,0,23.56,2.9,53.46,4.47,9.16,3.7,1.4,6.8,5.4,10.9,33.1,3.43
6614,6029003305,3608,Kern,11.4,76.6,12,18.1,77.5,0.4,0.9,1,2.1,93225,Frazier Park,9.96,No,0.06,4.50614746,0.465,583.77,0,1.345153658,152.89,0,0,0.1,0,0.2,18.65,2.3,25.89,5.06,7.58,9.8,3.8,44.8,11.2,12.9,41.82,4.34
6615,6037910302,6387,Los Angeles,11.1,78,10.9,23.4,59.4,7.7,0.7,5.3,3.5,93551,Palmdale,9.96,No,0.062,6.18286598,2.788,428.15,0,10.83985305,392.83,0,0,0,0,0,17.23,2.12,40,5.22,9.78,10.8,1.9,18.4,11.6,11.5,45.26,4.69
6616,6013334200,6794,Contra Costa,10.8,64.4,24.8,6.2,80.8,1.3,0.1,8.2,3.5,94595,Walnut Creek,9.94,No,0.035,7.85958451,16.958,70.79,0.02,561.6639843,2160.49,1,22.75,0.1,1,0.5,34.99,4.31,27.55,4.98,5.23,3,1.8,6.6,6.7,13,22.25,2.31
6617,6081606700,2348,San Mateo,10.6,67.1,22.3,8.1,68.8,0.3,0,19.6,3.3,94403,San Mateo,9.92,No,0.033,9.1171234,12.909,530.04,61.82,167.9193406,1010.86,2.25,8.25,0.135,2,0,39.82,4.91,30.26,4.41,4.18,3.5,4,5.2,5.7,11.8,19.5,2.02
6618,6065045214,5648,Riverside,10.2,68.8,21,21.6,71.7,1.6,0.2,2.9,1.9,92203,Indio,9.92,No,0.062,7.85958451,12.764,512.67,42.46,0.169277735,448.07,0,0,0,0,0,28.58,3.52,21.45,4.76,5.12,8.8,0.8,19,11.3,13.1,27.17,2.82
6619,6037141500,2984,Los Angeles,10.9,65.5,23.6,5.4,84.5,1.4,0,5.5,3.3,91436,Encino,9.92,No,0.053,11.21,13.802,618.05,0,873.5494424,3029.94,0,0.75,0.5,7,0,49.03,6.04,18.93,4.46,5.71,1.8,0.9,6.5,7.8,5.4,15.83,1.64
6620,6067005804,2585,Sacramento,9.4,63.8,26.8,6,83.2,1,0.2,6.7,2.9,95608,Carmichael,9.91,No,0.051,9.53630303,7.568,678.77,0,106.3108387,470.27,0,0,0.1,3,0,30.83,3.8,90.33,3.33,7.04,0.9,0,5.6,1.8,10.1,25.18,2.61
6621,6111007610,5118,Ventura,13.3,78.6,8.1,16.8,72.5,1.3,0.3,5.6,3.4,93021,Moorpark,9.9,No,0.05,9.53630303,5.292,258.08,25.55,41.60111007,425.18,0,0,0,16,0.45,31.45,3.87,32.63,1.63,7.78,5.2,4.1,10.9,8.1,10.9,24.65,2.56
6622,6111005909,3395,Ventura,10,70.1,19.9,15.7,74,1,0.2,7,2.1,91320,Newbury Park,9.9,No,0.048,9.53630303,7.719,214.11,0,95.00508579,1301.87,0,0,0,11,0,29.11,3.59,24.82,2.82,7.64,6.3,6.6,14.3,7.9,13.8,26.62,2.76
6623,6037574901,3725,Los Angeles,13.3,75.3,11.4,15.4,70,1.7,0.2,8.4,4.2,90815,Long Beach,9.9,No,0.042,11.21,21.189,220.01,0,7523.81848,640.32,0,7.35,0,0,0,32.77,4.04,28.12,2.27,7.36,3,2.4,15,10.3,12.2,23.64,2.45
6624,6095252912,5625,Solano,11.6,80.2,8.2,13.5,65.3,6.8,0.3,8.3,5.8,95687,Vacaville,9.89,No,0.042,7.85958451,12.49,242.15,0.4,433.5470654,246.52,0,0,0.05,2,0,22.58,2.78,72.28,3.3,9.59,2.8,1.6,8.2,7.9,8.7,34.3,3.56
6625,6079010902,3874,San Luis Obispo,2.6,93.3,4.1,12.5,76.6,0.9,0.2,6.6,3.2,93405,San Luis Obispo,9.89,No,0.035,7.62413614,7.212,207.52,1.78,8.86785044,801.11,0.4,24,0.05,5,0.2,28.02,3.45,14.32,3.51,4.32,1.5,2.1,80.5,5.4,60.8,27.62,2.86
6626,6085503324,3543,Santa Clara,11.4,78.9,9.7,17.4,8.1,2.5,0.1,69.7,2.2,95148,San Jose,9.88,No,0.038,10.37,6.922,407.4,0,146.1977221,452.48,0,0,0,0,0,18.36,2.26,30.66,7.95,6.6,12.4,9.8,13.6,5.7,13.4,42.12,4.37
6627,6081603200,3828,San Mateo,11.5,77.1,11.4,14.4,70.9,0.9,0.5,7.3,5.9,94044,Pacifica,9.87,No,0.03,8.69794377,4.606,62.77,0.02,78.56625386,584.45,1.5,10,0.125,1,0,20.98,2.58,49.74,5.42,7.87,3.4,0.7,16.9,7.3,11.6,36.82,3.82
6628,6113010512,3406,Yolo,10.4,82,7.6,14.6,55.5,4.1,0.2,21.4,4.1,95616,Davis,9.86,No,0.044,7.85958451,6.608,847.32,0,47.34440891,465.22,0,0,0.06,0,0,22.32,2.75,23.36,3.12,6.7,7.6,3.9,39.1,10.7,23.5,34.6,3.59
6629,6085503313,4582,Santa Clara,11.9,78.1,10,24,19.6,3,0.2,50.6,2.7,95148,San Jose,9.86,No,0.038,10.37,6.922,503.88,0.02,141.0678733,219.44,0,0,0,0,0,18.58,2.29,30.66,9.18,6.6,7.1,10.5,11.2,7.3,12.4,41.54,4.31
6630,6013304004,3738,Contra Costa,8.8,74.7,16.5,11.2,80.6,2,0.6,2.5,3,94505,Discovery Bay,9.85,No,0.044,7.85958451,3.761,480.02,19.7,98.37654841,306.38,0,0,0,12,0,27.23,3.35,47.44,3.05,8.72,3.2,2.8,11.4,6.2,10.8,28.33,2.94
6631,6013338201,3790,Contra Costa,11.5,65.3,23.2,10.4,70,1,0.3,14.1,4.2,94598,Walnut Creek,9.85,No,0.038,7.85958451,10.095,76.79,0,753.2793493,720.86,8,1.6,0.06,1,0,24.62,3.03,32.65,5.37,6.1,5.1,4.7,12.3,6.8,12.7,31.33,3.25
6632,6081600401,3240,San Mateo,10.2,77.4,12.4,24.6,13.9,5.7,0.1,51.3,4.4,94014,Daly City,9.85,No,0.03,8.69794377,23.88,171.2,0,127.2104511,468.65,0,2,0,0,0,18.04,2.22,58.26,7.17,5.5,9.6,9.6,17.3,1.4,10.8,42.71,4.43
6633,6001435103,6403,Alameda,14.7,75.6,9.7,12.2,36.7,7.7,0.1,37.9,5.4,94552,Castro Valley,9.84,No,0.035,8.69794377,3.846,208.3,0.11,260.9437328,686.66,0.1,33,0.05,1,0,26.2,3.23,34.05,4.59,7.95,5.7,9.5,6.7,2.3,7.6,29.41,3.05
6634,6059021817,3479,Orange,11.4,78.1,10.5,16.6,69.7,1.3,0.1,9,3.4,92886,Yorba Linda,9.83,No,0.051,11.63,17.909,361.78,0,10683.16881,254.01,0.3,0,0.025,0,0,33.12,4.08,25.15,1.6,7.56,5.3,2.1,18.5,9.6,11.1,23.23,2.41
6635,6097152400,10001,Sonoma,8.8,68.3,22.9,6.7,82.3,0.8,0.3,7.1,2.8,95404,Santa Rosa,9.82,No,0.03,6.18286598,9.05,463.23,5.77,46.35586946,571.36,23,75.25,2.12,4,3.25,44.69,5.5,24.19,3.85,3.6,9.2,3.8,6.1,6.6,10.1,17.21,1.78
6636,6073000100,3029,San Diego,9.2,68.4,22.4,7.9,86.3,0.9,0.5,2.5,2,92103,San Diego,9.8,No,0.04,10.79,33.11,228.07,0,187.7191025,1596.19,8.65,91,0.085,8,1,49.19,6.06,36.62,2.33,5.96,1.4,0.7,13.3,3.4,13.2,15.6,1.62
6637,6073007400,6590,San Diego,8.9,82.7,8.4,12.4,78.8,1.4,0.4,3,4,92107,San Diego,9.79,No,0.04,10.79,13.8,228.07,0,214.3877209,498.71,14,0.3,0,3,2,31.49,3.88,32.67,3.27,5.28,3.7,2,26.7,10.1,12.6,24.35,2.52
6638,6059062628,3581,Orange,7.9,85.8,6.3,7.1,50.1,1.7,0.1,36.8,4,92612,Irvine,9.79,No,0.046,9.53630303,6.52,376.93,0.15,10896.10208,531.72,0,9.5,0.025,0,0,33.1,4.08,10.75,4,2.9,2.4,10.4,23.2,9.3,14.8,23.15,2.4
6639,6037920104,2798,Los Angeles,11.9,81.5,6.6,20.3,68.5,2.6,0.3,5.6,2.8,91384,Castaic,9.78,No,0.057,6.60204561,0.675,510.65,0,18.28558384,1277.64,0,0,0,2,3,28.62,3.52,26.61,1.96,10.77,8.6,1.7,16,7,6.7,26.76,2.78
6640,6037464100,7210,Los Angeles,12,70.1,17.9,7.8,44.2,0.6,0,44.5,2.9,91108,San Marino,9.78,No,0.053,10.79,16.944,770.94,0,3871.044819,411.43,14.3,14.2,0.15,0,0.5,48.81,6.01,11.19,3.67,4.13,6.1,6.8,11.7,5,11.9,15.69,1.63
6641,6037460200,5315,Los Angeles,10.4,73.8,15.8,16.8,37.1,36,0.3,4.7,5.2,91001,Altadena,9.77,No,0.051,9.95548266,3.393,701.72,2.48,1808.103137,404.27,0,0,0,0,0.4,33.13,4.08,47.26,3.44,6.95,4.3,0,13.8,5.4,9.2,23.1,2.4
6642,6073020401,2369,San Diego,7.4,69.7,22.9,7.5,86.6,0.5,0.2,3.6,1.6,92029,Escondido,9.77,No,0.046,10.37,10.634,743.45,0.43,23.95961036,1240.68,0,0,0,10,0,38.39,4.73,20.23,4.49,5.41,2.7,0,12.8,8.6,13.6,19.93,2.07
6643,6075032902,3831,San Francisco,8.7,73.3,18,4.9,25.2,0.9,0,67.1,2,94122,San Francisco,9.77,No,0.03,7.85958451,39.663,171.2,0,200.2979365,786.84,0.1,0,0,0,0,21.37,2.63,17.64,4.44,4.1,18.8,19.7,25.8,10.6,15.3,35.79,3.71
6644,6097151502,6591,Sonoma,10.2,72.9,16.9,13.2,77.6,1.4,0.6,4,3.2,95404,Santa Rosa,9.77,No,0.03,6.18286598,5.66,552.37,15.67,134.5689079,464.46,0,20,0,5,0,28.12,3.46,28.94,5.28,3.95,2.9,0,21.2,9.3,15.3,27.19,2.82
6645,6059032029,4328,Orange,13,80.9,6.1,22.8,60.9,1.1,0.2,11.2,3.8,92630,Lake Forest,9.75,No,0.05,8.69794377,9.362,431.82,0.03,3508.441301,518.65,0,2,0,8,2.5,37.16,4.58,23.05,3.57,6,6.1,4.6,15,5.1,13.4,20.54,2.13
6646,6059099243,4287,Orange,9.2,79.2,11.6,10.7,74.6,0.7,0.2,10.8,2.9,92646,Huntington Beach,9.75,No,0.044,10.79,9.113,238.5,0,6277.735999,531.46,2,6.2,0,0,10.5,35.51,4.37,22.96,6.03,4.65,1.9,0.5,12.7,6.1,9.5,21.49,2.23
6647,6001450701,8075,Alameda,11.8,79.6,8.6,6.6,67.9,1.2,0.1,20.3,3.9,94550,Livermore,9.75,No,0.038,9.1171234,5.301,666.42,1.35,84.28537033,1147.03,7,34.25,0.7,3,8,50.43,6.21,27.46,2.26,7.39,3.2,2.7,7.5,3.7,4.4,15.13,1.57
6648,6059075702,3343,Orange,10.6,69.4,20,19.3,71,0.5,0.1,7.1,2,92780,Tustin,9.74,No,0.048,10.37,9.047,356.83,0.04,36558.05428,813.17,0.25,8.5,0,0,0,36.38,4.48,28.72,3.33,5.19,3.4,3.6,18.2,6.1,16.2,20.97,2.17
6649,6061020711,4372,Placer,11.9,74.8,13.3,12,73.5,2,0.5,8.2,3.8,95661,Roseville,9.73,No,0.053,7.85958451,11.861,151.98,0,28.24622246,593.73,0,0,0.045,0,0,19.41,2.39,48.89,3.83,10.1,4.4,1,27.9,7.7,15.6,39.27,4.07
6650,6037139802,3865,Los Angeles,10.7,67.7,21.6,4.6,83.4,2.2,0,6,3.8,91356,Tarzana,9.73,No,0.055,10.37,6.087,615.96,0,563.2489524,329.95,0,3.3,0,0,0,28.19,3.47,32.56,4.67,5.99,7,6.2,7.8,4.9,12.4,27.01,2.8
6651,6073008352,3517,San Diego,14,75.7,10.3,16.7,28.9,3.9,0.1,44.6,5.8,92126,San Diego,9.72,No,0.044,9.53630303,8.41,228.07,0,63.5776198,290.28,0,0,0,5,0,18.94,2.33,35,4.69,6.68,11.7,14,17.9,8.9,14.5,40.18,4.17
6652,6075031100,6193,San Francisco,8.8,77.7,13.5,18,42.6,3,0.3,31.5,4.6,94112,San Francisco,9.72,No,0.03,8.69794377,48.53,171.2,0,188.5432231,1384.4,0,0,0.1,0,1,30.02,3.7,32.06,4.56,4.91,4.9,6.6,13.3,5.3,13.1,25.34,2.63
6653,6075042602,3243,San Francisco,11.4,74.7,13.9,5.6,53.6,1.3,0.3,34.3,4.9,94118,San Francisco,9.71,No,0.03,8.27876414,39.92,171.2,0,229.1258739,942.39,1.75,0,0,11,0,30.22,3.72,19.9,4.51,4.21,9.1,10.3,14,3.8,17.3,25.16,2.61
6654,6071010422,1645,San Bernardino,15.4,74.4,10.2,18.2,61.9,6.7,1,5.2,7.1,92277,Twentynine Palms,9.71,No,0.065,4.50614746,1.21,470.7,0,12.79480342,284.57,0,6.5,0,0,0,18.99,2.34,38.79,4.02,13.43,7.3,1.8,30.5,7.3,10,40.02,4.15
6655,6037264302,5683,Los Angeles,8,75.1,16.9,5,80.5,1.3,0.1,8.6,4.4,90049,Los Angeles,9.7,No,0.046,11.63,20.145,579.41,0,1225.6078,745.33,2.65,25,0.05,2,0.5,46.88,5.77,12.73,3.52,4.29,1.1,4,15,5.5,19.1,16.21,1.68
6656,6001423700,3633,Alameda,5.2,80.2,14.6,7.6,66,2.1,0.1,19.7,4.6,94705,Berkeley,9.7,No,0.03,8.69794377,42.19,70.6,0,477.4261937,592.5,0.7,9.5,1.5,1,0,32.58,4.01,22.91,1.83,4.25,2.3,1.9,45.6,7.8,24.4,23.32,2.42
6657,6037400501,2126,Los Angeles,7.3,73,19.7,15.5,74.6,0.3,0.1,7.1,2.4,91741,Glendora,9.69,No,0.06,10.79,3.626,358.29,0,3298.134767,152.14,0.9,0.75,0,0,0.2,26.96,3.32,33.84,5.97,7.16,3.4,0.7,4.9,5.4,6.9,28.13,2.92
6658,6087120700,4120,Santa Cruz,10,78.1,11.9,6.7,87.7,0.5,0.3,1.9,2.9,95060,Santa Cruz,9.66,No,0.038,9.53630303,6.195,771.32,0.03,22.14634983,455.52,10.2,38.85,2.71,9,0,42.53,5.24,19.64,4.52,4.67,2.5,0,16.5,9.6,6.3,17.79,1.84
6659,6037269300,3885,Los Angeles,15.6,68.2,16.2,6.9,79.2,1.1,0,9.1,3.7,90064,Los Angeles,9.66,No,0.046,12.05,28.352,588.45,0,1577.424552,1781.93,0,16.5,0.5,0,0,50.66,6.24,23.19,2.86,7.03,1.9,1,11.5,3.4,13.6,14.92,1.55
6660,6111002000,2577,Ventura,9,72.8,18.2,10.7,83.1,0.7,0.4,2.6,2.5,93001,Ventura,9.66,No,0.046,9.53630303,10.114,343.64,0,41.73964461,534.82,0.5,44.5,0.01,0,0,27.13,3.34,50.02,3.57,8.5,2.5,0.8,16.7,3.8,12.4,27.87,2.89
6661,6069000801,3082,San Benito,9,66.7,24.3,20.5,73.3,0.7,0.2,3.3,2,95023,Hollister,9.65,No,0.04,4.50614746,5.698,550.46,5.12,2.898894642,309.94,0,0,0,6,0,20.67,2.55,59.85,1.83,11.55,3,0.4,8.2,9.9,14.7,36.56,3.79
6662,6013354001,1859,Contra Costa,12.7,70.8,16.5,3.7,81.4,1.1,0.1,8.3,5.3,94563,Orinda,9.65,No,0.03,8.69794377,8.373,70.6,0,523.7108856,1477.43,0,0,1.5,8,2,33.55,4.13,19.33,6.38,4.69,1,0,4.6,9.1,8.2,22.52,2.34
6663,6065045110,5401,Riverside,14.1,78.1,7.8,54.7,39.2,2.4,0.4,1.3,1.9,92253,La Quinta,9.65,No,0.062,7.85958451,2.22,558.52,0,0.0911,263.86,0,0,0,0,0,17.77,2.19,30.7,3.35,7.39,19,4.2,36.3,16.9,18,42.49,4.41
6664,6083002708,2568,Santa Barbara,11.5,71.4,17.1,32.9,58.2,2.4,0.7,3.4,2.4,93436,Lompoc,9.64,No,0.038,4.50614746,3.847,347.76,0.14,3.438417364,267.72,0,3.75,0,4,0,15.51,1.91,56.87,4.35,10.71,11.2,0.7,34.6,7.6,18.6,48.69,5.05
6665,6075016900,2924,San Francisco,4.6,87,8.4,9.9,71.7,3.2,0.4,10,4.8,94114,San Francisco,9.64,No,0.03,8.69794377,67.68,171.2,0,213.7966761,442.93,0,4,0.225,0,0,26.21,3.23,23.94,7.1,5.85,4,0.9,17.8,6.8,7.9,28.81,2.99
6666,6037910301,4219,Los Angeles,9.5,77.8,12.7,18.2,68.6,6.2,0.8,4.2,2,93536,Lancaster,9.64,No,0.062,6.18286598,3.284,574.16,6.86,10.72575255,384.08,0.25,0,0,0,1,26.54,3.27,39.64,3.14,8.42,9.3,1,19.4,5.5,11.6,28.43,2.95
6667,6037261101,3499,Los Angeles,12.5,68.8,18.7,5,86.4,1.8,0.1,3.7,3.1,90210,Beverly Hills,9.64,No,0.05,12.05,10.145,772.38,0.48,1348.154037,1047.53,1,0,0,6,0,46.24,5.7,16.87,3.2,5.57,2.8,4.3,10.6,3.7,17.9,16.31,1.69
